"Schoolid","School_Name","medium","Latitude","Longitude","shift","low_class","High_class","Z_ID","Zone_Name","D_ID","District_name","SchManagement","SchCategory"
"1207015","Roshanara Road-SBV","N/A","28.67382","77.20209","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207016","Roop Nagar, No.2-GBSSS","N/A","28.685453","77.199704","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207022","Mori Gate, No.1-SV","N/A","28.6656415336458","77.222483414130295","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207027","Kamla Nagar, E-Block, GBSS ","N/A","28.6821975057935","77.2040449008568","General","6","10","1207","Zone-07","12","North","Government","Secondary Schools"
"1207032","Lancer Road Near Maal Road","N/A","28.695915940625799","77.215817505371703","Morning","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207033","Sabzi Mandi, Kedar Building, Amar Shaheed Matadeen Lodha-SKV","N/A","28.674202886355499","77.202770060083694","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207034","Timar Pur-SKV","N/A","28.705455136766801","77.221935498285603","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207035","Malka Ganj-SKV","N/A","28.677339727532001","77.207250019527095","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207036","Burari-SKV","N/A","28.749672375951501","77.196558746714004","Morning","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207037","Shakti Nagar, No.1-S(Co-ed)V","N/A","28.681085345093901","77.195913342441102","General","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207038","Shakti Nagar, No.2-GGSSS","N/A","28.679874205419701","77.197684829604995","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207039","Roop Nagar, No.1-G(Co-ed)SSS","N/A","28.684309864364799","77.201364103559499","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207041","Roop Nagar, No.3-GGSSS","N/A","28.686986071874198","77.202894442364695","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207042","Chabi Ganj, Kashmiri Gate-GGSSS","N/A","28.6654735277742","77.228735143870495","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207043","Nicholson Road-GGSSS","N/A","28.6649258889381","77.223494288926602","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207108","Raj Niwas Marg, RPVV","N/A","28.672713","77.225200","General","6","12","1207","Zone-07","12","North","Government","Partibha Vikas Vidhyalya"
"1207109","Magazine Road-GBSSS","N/A","28.7015413235669","77.226633981883595","General","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207110","Nathupura-GBSSS","N/A","28.749879371481502","77.196732441207899","Evening","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207111","Nathupura-GGSSS","N/A","28.749822131416298","77.197002665512798","Morning","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207112","Magazine Road-SKV","N/A","28.7015692153118","77.226642697985","Morning","Nursery","12","1207","Zone-07","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1207113","Civil Lines, RPVV","N/A","28.681766708664899","77.222136658476401","General","6","12","1207","Zone-07","12","North","Government","Partibha Vikas Vidhyalya"
"1207114","Nehru Vihar-GBSSS","N/A","28.70961589","77.2205269","Morning","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207116","Burari-GBSSS-1207116","N/A","28.748971733442499","77.196767334349801","Evening","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207117","Burari-GGSSS-1207117","N/A","28.748971733793201","77.197500067711005","Morning","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207230","Mukund Pur Village - GGSSS","N/A","28.749131503122999","77.1817806192863","Morning","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207236","Mukund Pur Village - GBSSS","N/A","28.7491667167812","77.181816066480806","Evening","6","12","1207","Zone-07","12","North","Government","Senior Secondary Schools"
"1207255","JAGATPUR - GBSS","N/A","28.741945999999999","77.209445000000002","Evening","6","10","1207","Zone-07","12","North","Government","Secondary Schools"
"1207259","SOSE, Civil Lines","N/A","28.681766708664899","77.222136658476401","General","9","12","1207","Zone-07","12","North","Government","School of Specialized Excellence(SOSE)"
"1207261","SOSE, Raj Niwas Marg","N/A","28.672713","77.225200","General","9","12","1207","Zone-07","12","North","Government","School of Specialized Excellence(SOSE)"
"1207264","Government Lady Noyce Primary Special School (Co-ed) for the Hearing Impaired","N/A","null","null","General","Nursery","5","1207","Zone-07","12","North","Government","Primary"
"1208002","Qutab Road-SBV","N/A","28.654744263156299","77.215730294441201","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208004","Sarai Rohilla-GBSSS","N/A","28.6691911473151","77.182549278942204","Evening","6","12","1208","Zone-08","12","North","Government","Senior Secondary Schools"
"1208010","Model Basti-GBMS","N/A","28.6579181733998","77.203628719596693","General","6","8","1208","Zone-08","12","North","Government","Middle Schools"
"1208011","Chandni Chowk-G(Co-ed)SS","N/A","28.656681786270401","77.226524464179803","General","6","10","1208","Zone-08","12","North","Government","Secondary Schools"
"1208013","Gulabi Bagh-S(Co-ed)V","N/A","28.671024511953799","77.188779828064895","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208014","Partap Nagar- S(Co-ed) V","N/A","28.669932107675901","77.194455751498097","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208015","Sarai Rohilla-SKV-1208015 (Nursery to XII)","N/A","28.669237028796701","77.1823744568119","Morning","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208016","Idgah Road-SKV","N/A","28.656832831135301","77.206102218581194","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208017","Chandni Chowk, Diwan Hall, SKV","N/A","28.657571774815398","77.235044493348099","General","Nursery","10","1208","Zone-08","12","North","Government","Sarvodaya Secondary Schools"
"1208018","Padam Nagar-S(Co-ed)V","N/A","28.666942950773599","77.1859753517288","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208021","SKV, Tulsi Nagar-1208021","N/A","28.672689612563602","77.164166566179702","Morning","6","12","1208","Zone-08","12","North","Government","Senior Secondary Schools"
"1208023","Kinari Bazar, Gali Barf Wali-GGSSS","N/A","28.655149824586399","77.230174271267899","General","6","12","1208","Zone-08","12","North","Government","Senior Secondary Schools"
"1208025","Pul Bangash-SKV","N/A","28.669932107675901","77.194455751498097","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208027","Quresh Nagar, GGSSS","N/A","28.653852499212402","77.2092680074729","General","6","12","1208","Zone-08","12","North","Government","Senior Secondary Schools"
"1208029","Sarvodaya Kanya Vidyalaya, Idgah Road","N/A","28.653910481524299","77.208683406578004","General","Nursery","10","1208","Zone-08","12","North","Government","Sarvodaya Secondary Schools"
"1208030","Deputy Gunj-GGSS","N/A","28.6596779579124","77.211840650384701","General","6","10","1208","Zone-08","12","North","Government","Secondary Schools"
"1208090","Inder Lok-SKV","N/A","28.6731886006873","77.168941642980997","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208091","Naya Bazar,Sushila Mohan Marg-(Co-ed)Sec. School","N/A","28.661017299200399","77.218784338643701","General","6","10","1208","Zone-08","12","North","Government","Secondary Schools"
"1208092","Kishan Ganj-RPVV","N/A","28.666162251535098","77.198378577886601","General","6","12","1208","Zone-08","12","North","Government","Partibha Vikas Vidhyalya"
"1208095","Shastri Nagar-SKV","N/A","28.6771798597442","77.178220063959699","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208219","Tulsi Nagar- GBSSS","N/A","28.6725558989204","77.164180080146593","Evening","6","12","1208","Zone-08","12","North","Government","Senior Secondary Schools"
"1208229","Shastri Nagar, Lalita Block - SBV","N/A","28.677030735732","77.178125250092805","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1208233","Quresh Nagar- S(Co-ed)V (Middle)","N/A","28.653941","77.207855","General","Nursery","8","1208","Zone-08","12","North","Government","Sarvodaya Middle Schools"
"1208234","SOSE, Kishan Ganj","N/A","28.666162251535098","77.198378577886601","General","9","12","1208","Zone-08","12","North","Government","School of Specialized Excellence(SOSE)"
"1208235","Quresh Nagar- SBV (Middle)","N/A","28.653941","77.207855 ","Evening","Nursery","8","1208","Zone-08","12","North","Government","Sarvodaya Middle Schools"
"1208236","Sarvodaya Vidyalaya","N/A","null","null","General","Nursery","12","1208","Zone-08","12","North","Government","Sarvodaya Sr. Secondary Schools"
"1309001","C.C. Colony-SBV","N/A","28.688311949147302","77.195276515115296","General","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309002","Shalimar Bagh, Block B(AH)-GBSSS","N/A","28.712464360077501","77.166378473325693","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309003","Dr. Mukharjee Nagar-SV","N/A","28.7143776748315","77.217329466322695","General","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309004","New Police Lines-SV","N/A","28.6991212809484","77.202535565346807","General","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309005","SBV, BT Block Shalimar Bagh","N/A","28.703060019581699","77.1593221630595","General","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309007","Shalimar Bagh, Block AP-GBSSS","N/A","28.7014327507516","77.158747071671399","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309008","Guru Teg Bahadur Nagar-GBSSS","N/A","28.701158903121001","77.209532365274399","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309010","Model Town, No.1-GBSSS","N/A","28.711465275387599","77.185701460379903","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309011","Model Town, No.2-GBSSS","N/A","28.712199893889601","77.186186653852005","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309012","Rana Partap Bagh-GBSSS","N/A","28.688355434409299","77.191270055039794","General","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309013","Adarsh Nagar, No.1-GBSSS","N/A","28.7188030397968","77.171994522365196","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309017","Kewal Park-G(Co-ed)SSS","N/A","28.71979","77.172854","Evening","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309022","Dhakka-GBSSS","N/A","28.708465103030299","77.207420914409397","General","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309023","Shalamar Village-GGSSS","N/A","28.7198763157995","77.159672123260805","Morning","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309024","Haider Pur-GGSS","N/A","28.725230249064701","77.147762881294298","Morning","6","10","1309","Zone-09","13","North West A","Government","Secondary Schools"
"1309025","Dhakka-SKV","N/A","28.706777361201599","77.203158828171595","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309026","Model Town, No.1-SKV","N/A","28.7112780381471","77.185629496077198","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309027","Guru Teg Bahadur Nagar-SKV","N/A","28.701158903121001","77.209532365274399","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309028","Rana Partap Bagh-SKV","N/A","28.688306024489499","77.191247503126306","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309030","Shalimar Bagh, Block BL-SKV","N/A","28.7102475697316","77.161469160961602","General","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309031","Adarsh Nagar-SKV","N/A","28.719278406714999","77.1728675649465","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309032","Shalimar Bagh, Block B(AH)-SKV","N/A","28.71248095324","77.1657349456475","Morning","Nursery","12","1309","Zone-09","13","North West A","Government","Sarvodaya Sr. Secondary Schools"
"1309033","Shalimar Bagh, Block AP-GGSSS","N/A","28.7014327507516","77.158747071671399","Morning","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309034","Adarsh Nagar-GGSSS","N/A","28.718885386077801","77.172017753839","Morning","6","12","1309","Zone-09","13","North West A","Government","Senior Secondary Schools"
"1309036","Majlis Park-GGSS","N/A","28.717849826988399","77.179622540320693","General","6","10","1309","Zone-09","13","North West A","Government","Secondary Schools"
"1309124","Shalimar Bagh, Block BT-RPVV","N/A","28.704438305751001","77.158989664513598","General","6","12","1309","Zone-09","13","North West A","Government","Partibha Vikas Vidhyalya"
